position_id,symbol,side,entry_price,entry_time,exit_price,exit_time,exit_reason,quantity,gross_pnl,commission,net_pnl,pnl_pct,risk_amount,reward_risk_ratio,candles_held,duration_seconds,signal_strength,signal_criteria,atr_at_entry,vwap_at_entry,entry_hour,entry_day_of_week,leverage_multiplier,num_criteria_met,has_wtb_ratio,has_atr_ratio,has_vwap_dist,atr_ratio_at_entry,volume_ratio_at_entry,price_vs_vwap_pct,wick_size_pct,is_winner
ecc7bb4f-c70,TAO-PERP,long,361.594,2025-07-30T08:15:00,365.6777142857143,2025-07-30T08:20:00,trailing_stop,0.428657555158548,1.7505149816803192,0.18705030898900815,1.563464672691311,0.010086868856072975,1.0497211157896933,1.3902695134756757,1,300,0.7518215675744814,"['rejection:1.48', 'vwap_dist:2.11']",2.837142857142859,366.26880824255966,8,2,1.55,2,False,False,True,1.4216991667382564,1.3636417497045357,-0.7477590722783916,0.6024262096663424,True
a0b9084a-1a5,1000PEPE-PERP,short,0.0114486,2025-07-30T10:50:00,0.011417014285714285,2025-07-30T11:00:00,trailing_stop,15722.446412661811,0.49660470026279363,0.2157020371798423,0.2809026630829513,0.0015605703504608405,1.0331893356891977,1.1099999999999923,2,600,0.7812881130477852,"['rejection:1.00', 'vwap_dist:2.83', 'vol_confirm:7.7x']",6.078571428571399e-05,0.011318177562671297,10,2,1.8,3,False,False,True,0.8897206423552984,7.7347910809579234,0.9084716754031509,0.604150249540317,True
79af3f1d-34a,DOGE-PERP,short,0.223606,2025-07-30T14:00:00,0.22246342857142856,2025-07-30T14:05:00,take_profit,1095.6772179637396,1.251889484182008,0.29324886630949076,0.9586406178725173,0.0039128188484592544,1.3968319275869359,0.8962348722545884,1,300,0.9100772534327117,"['rejection:1.87', 'atr_ratio:1.56', 'vwap_dist:2.93', 'vol_confirm:5.7x']",0.0009521428571428578,0.22170829457726676,14,2,2.4499999999999997,4,False,True,True,0.9487274383647456,5.664470086192576,0.005279650342156519,0.6720187624030269,True
a0be375c-779,DOGE-PERP,long,0.209904,2025-07-30T15:05:00,0.21168642857142855,2025-07-30T15:10:00,trailing_stop,857.5348730848388,1.5284946587827686,0.21691709679526963,1.311577561987499,0.007286542011041661,1.8177289209761152,1.1827739587545472,1,300,0.7812881130477852,"['rejection:1.00', 'vwap_dist:3.25', 'vol_confirm:7.3x']",0.00208928571428571,0.2154079553413993,15,2,1.8,3,False,False,True,1.722696004523181,7.305324180626323,-2.157745443538879,1.015372936040996,True
a1334c3e-335,TAO-PERP,long,356.918,2025-07-30T15:05:00,362.0237142857143,2025-07-30T15:10:00,trailing_stop,0.5743616180747397,2.9325263185701624,0.24775951579114203,2.6847668027790204,0.013096423428190345,1.7741209865731424,1.234298399777998,1,300,0.9036151204292692,"['rejection:1.15', 'wtb_ratio:6.73', 'vwap_dist:2.57', 'vol_confirm:5.6x']",3.1771428571428544,363.26761235097604,15,2,2.05,4,True,False,True,1.542002939789777,5.596798522438715,-1.2904019493064665,0.8449997211221966,True
dace900b-a71,1000PEPE-PERP,long,0.0112258,2025-07-31T09:15:00,0.011145914285714285,2025-07-31T10:10:00,stop_loss,22270.127741452725,-1.779065061860044,0.2989325609628839,-2.077997622822928,-0.008311990491291714,1.7790650618600443,0.9045064377682549,11,3300,0.9423153872944755,"['rejection:1.25', 'wtb_ratio:4.04', 'atr_ratio:1.54', 'vwap_dist:3.36', 'vol_confirm:4.5x']",6.021428571428584e-05,0.01137212049861425,9,3,2.5,5,True,True,True,1.5963490380245373,4.491960943411559,-0.7572949884302149,0.824029771398202,False
a04f7839-80c,TAO-PERP,long,367.922,2025-07-31T13:20:00,370.36657142857143,2025-07-31T13:35:00,take_profit,0.5571833160289408,1.3620744148410218,0.24681724464890453,1.1152571701921172,0.0054402788789859385,1.2463394803401753,1.0928598799335618,3,900,0.8831926215947011,"['rejection:1.00', 'wtb_ratio:5.15', 'vwap_dist:1.67', 'vol_confirm:6.3x']",2.037142857142856,369.8981021787461,13,3,2.05,4,True,False,True,1.0392525544040703,6.274609384861525,-0.2779419988073633,0.6425027787567448,True
5f14f9f0-c53,DOGE-PERP,long,0.21155000000000002,2025-07-31T17:50:00,0.21211085714285716,2025-07-31T17:55:00,trailing_stop,1158.1186480737413,0.649539116048213,0.2943897234696289,0.35514939257858413,0.0014495893574636089,1.3543370361616636,0.9220620571707896,1,300,0.8700787406134967,"['rejection:1.00', 'atr_ratio:1.50', 'vwap_dist:2.70', 'vol_confirm:4.5x']",0.0008985714285714272,0.21316953458936244,17,3,2.4499999999999997,4,False,True,True,0.8838987099856654,4.454329046447449,-0.5064206719041697,0.6365222311282899,True
992943ae-842,TAO-PERP,long,357.452,2025-07-31T17:50:00,358.6684285714286,2025-07-31T17:55:00,trailing_stop,0.5035641149021407,0.6125497769131153,0.21636752986614782,0.3961822470469675,0.0022010124835942636,1.1177684596213608,1.0375852748101355,1,300,0.7611604815333772,"['rejection:1.00', 'vwap_dist:2.77', 'vol_confirm:2.2x']",1.9192857142857147,361.3119312189588,17,3,1.8,3,False,False,True,1.051317766370353,2.174657094741525,-0.8003973766385982,0.6751855365214039,True
17fbd0fa-fb2,TAO-PERP,long,354.624,2025-07-31T18:05:00,357.49800000000005,2025-07-31T18:15:00,take_profit,0.5075798592311858,1.45878451543044,0.21687527070925827,1.2419092447211817,0.006899495804006564,1.4425419599350509,1.0112596762843005,2,600,0.7812881130477852,"['rejection:1.00', 'vwap_dist:2.79', 'vol_confirm:5.1x']",2.3950000000000022,359.4279334624051,18,3,1.8,3,False,False,True,1.2460978147762756,5.080544408797911,-0.9871056565435884,0.8823198831066614,True
ea29a6fd-af3,DOGE-PERP,long,0.208778,2025-07-31T19:40:00,0.20949857142857142,2025-07-31T19:45:00,trailing_stop,981.9042236250946,0.7075321291378568,0.24642451927748266,0.46110760986037413,0.0022493054139530446,1.3179960121687682,1.015325670498082,1,300,0.9059344641409138,"['rejection:1.23', 'wtb_ratio:4.35', 'vwap_dist:2.27', 'vol_confirm:3.3x']",0.0011357142857142896,0.2104678789815051,19,3,2.05,4,True,False,True,1.0463555239674676,3.2758076745702485,-0.3600924688235623,0.7057364932525912,True
c2db95ef-6ff,1000PEPE-PERP,long,0.0107104,2025-07-31T19:40:00,0.010746514285714286,2025-07-31T19:45:00,trailing_stop,19140.274873020615,0.6912373554142328,0.2464147424132485,0.4448226130009843,0.0021698664048828502,1.2452115967390884,1.0909090909090764,1,300,0.8902194162001377,"['rejection:1.30', 'wtb_ratio:3.29', 'vwap_dist:2.05', 'vol_confirm:4.3x']",5.9142857142857184e-05,0.010790418068791668,19,3,2.05,4,True,False,True,0.9759547383309761,4.322990646632404,-0.29116637178810323,0.6413235430802083,True
4c801f2c-f12,DOGE-PERP,long,0.204612,2025-07-31T20:50:00,0.20694285714285712,2025-07-31T20:55:00,trailing_stop,1001.8962719684085,2.3352770819194992,0.24740116624915165,2.0878759156703475,0.010184760564245597,1.9972086541495873,0.9502651569442472,1,300,0.8808606558844209,"['rejection:1.38', 'wtb_ratio:2.64', 'vwap_dist:2.98', 'vol_confirm:5.0x']",0.0015785714285714292,0.20794657428046795,20,3,2.05,4,True,False,True,1.3132873781792247,5.046645807581087,-0.75335421412378,1.0999127822463524,True
5914cf03-ba6,TAO-PERP,long,346.38800000000003,2025-07-31T20:50:00,351.3024285714286,2025-07-31T20:55:00,trailing_stop,0.7217340092612907,3.5469102360853815,0.3021281461416512,3.2447820899437305,0.012979128359774923,3.0888153499214073,0.7792910074103672,1,300,0.9502858296843725,"['rejection:1.16', 'wtb_ratio:6.36', 'atr_ratio:1.90', 'vwap_dist:2.86', 'vol_confirm:7.0x']",2.7792857142857037,351.16986261681626,20,3,2.5,5,True,True,True,1.2165305586473387,7.049916818445415,-0.5239238364893138,1.511464804053466,True
d7389847-59b,TAO-PERP,long,340.62199999999996,2025-08-01T04:05:00,343.54914285714284,2025-08-01T04:10:00,take_profit,0.7339514182877207,2.1483806515307897,0.3012890283909184,1.8470916231398713,0.007388366492559486,3.0809183535666045,0.6973182684454237,1,300,0.9352908959558013,"['rejection:1.00', 'wtb_ratio:2.63', 'atr_ratio:2.20', 'vwap_dist:3.42', 'vol_confirm:9.0x']",2.4392857142857127,345.73074667454836,4,4,2.5,5,True,True,True,1.3093321064335552,8.963819202575449,-0.8563735516805094,1.566648189748229,True
c8960475-6a5,DOGE-PERP,long,0.201938,2025-08-01T04:05:00,0.20280085714285714,2025-08-01T04:15:00,trailing_stop,1213.2436688488544,1.0468559656924334,0.29462811357941543,0.752227852113018,0.0030703177637266045,2.1009913933979676,0.8899521531100474,2,600,0.8735561558637007,"['rejection:1.00', 'atr_ratio:1.58', 'vwap_dist:2.78', 'vol_confirm:7.5x']",0.00128428571428572,0.20429663267259474,4,4,2.4499999999999997,4,False,True,True,1.2065818435604254,7.457144916471696,-0.7570524547378868,1.0012330456226899,True
74746601-3f8,DOGE-PERP,long,0.20257599999999998,2025-08-01T04:35:00,0.20430742857142856,2025-08-01T04:40:00,take_profit,888.555406366006,1.5384702178794334,0.21692308213072764,1.3215471357487059,0.007341928531937255,1.2645412797454396,1.2166231680385615,1,300,0.7560831928502225,"['rejection:1.61', 'vwap_dist:1.48', 'vol_confirm:1.6x']",0.0014428571428571426,0.20387142228152047,4,4,1.8,3,False,False,True,1.2703443765250397,1.6246388655548343,0.06306804408416165,0.6911764705882326,True
7aea3eaa-4ae,TAO-PERP,long,341.81600000000003,2025-08-01T04:35:00,345.2351428571429,2025-08-01T04:40:00,take_profit,0.45346034123622064,1.5504456867353806,0.18693026741204122,1.3635154193233394,0.008796873673053802,1.2405379335247948,1.2498172323759835,1,300,0.7288904703203565,"['rejection:1.72', 'vwap_dist:1.55']",2.8492857142857093,344.622248476339,4,4,1.55,2,False,False,True,1.410118635200293,1.4442793078107734,0.04867692797046509,0.7714840917659932,True
4df3fb24-25b,1000PEPE-PERP,short,0.0106538,2025-08-01T08:30:00,0.010587285714285714,2025-08-01T08:35:00,take_profit,16895.380052187953,1.123784136042673,0.21532572951837436,0.9084584065242987,0.005046991147357215,1.0537889901121813,1.0664223545579465,1,300,0.7812881130477852,"['rejection:1.00', 'vwap_dist:2.13', 'vol_confirm:7.1x']",5.5428571428571845e-05,0.01057618377111403,8,4,1.8,3,False,False,True,1.0387663311201614,7.0875608276651905,0.4804779302791648,0.6304695586713192,True
6d7ca6e0-245,DOGE-PERP,long,0.202708,2025-08-01T10:00:00,0.2046977142857143,2025-08-01T10:05:00,trailing_stop,1011.3069045128954,2.0122117951508045,0.24720732707709045,1.765004468073714,0.008609777893042507,1.358040700345891,1.1502127659574402,1,300,0.8369303329571214,"['rejection:1.00', 'wtb_ratio:2.30', 'vwap_dist:3.14', 'vol_confirm:2.0x']",0.0012871428571428617,0.20591750496760597,10,4,2.05,4,True,False,True,1.27667412928274,2.027859722279996,-1.2905677776272781,0.6789333858112725,True
673c45c3-bc2,TAO-PERP,long,343.084,2025-08-01T10:00:00,346.7321428571429,2025-08-01T10:05:00,trailing_stop,0.5975213067353767,2.1798430871573484,0.2473079058522944,1.932535181305054,0.009427000884414897,1.6028935854110071,1.027265949515384,1,300,0.8836097248559829,"['rejection:1.00', 'wtb_ratio:7.00', 'vwap_dist:2.92', 'vol_confirm:1.8x']",2.296428571428566,348.03290156098785,10,4,2.05,4,True,False,True,1.2738121652033332,1.7888090066975553,-1.0840646226450845,0.8540056933712885,True
e306c1c3-a44,DOGE-PERP,short,0.20740999999999998,2025-08-01T13:30:00,0.2057522857142857,2025-08-01T13:35:00,take_profit,747.3120871703389,1.2388299227892337,0.18525670204632644,1.0535732207429072,0.006797246585438111,0.9958467355892778,1.2439965694682669,1,300,0.6865138191173947,"['rejection:1.00', 'wtb_ratio:6.84']",0.0013814285714285732,0.20886196447261432,13,4,1.55,2,True,False,False,1.0254071937563616,1.0741410484992786,-0.944147239825895,0.6283532311856521,True
d0e28b26-06c,TAO-PERP,short,348.19599999999997,2025-08-01T13:30:00,345.51314285714284,2025-08-01T13:35:00,take_profit,0.5169502234373744,1.3869035994505496,0.21516785784032966,1.1717357416102199,0.006509643008945666,1.1260652867104737,1.231636935991564,1,300,0.7004063655553495,"['rejection:1.00', 'wtb_ratio:3.63', 'vol_confirm:1.7x']",2.2357142857142986,349.48974233572534,13,4,1.8,3,True,False,False,1.0231165502994213,1.6764934046591056,-0.6151088502220725,0.6161110151436757,True
06bbe06c-754,1000PEPE-PERP,long,0.0104622,2025-08-01T13:35:00,0.0103906,2025-08-01T14:00:00,stop_loss,14815.239624553153,-1.0607711571180025,0.1853635373057292,-1.2461346944237317,-0.008039578673701494,1.0607711571180027,1.3156424581005748,5,1500,0.6934111618175245,"['rejection:1.00', 'vwap_dist:1.96']",7.850000000000008e-05,0.010575516114726645,13,4,1.55,2,False,False,True,1.117596810933941,1.1634701688112064,-0.8180793616887333,0.6387644198684275,False
a173bbe0-0d4,TAO-PERP,long,344.39000000000004,2025-08-01T16:15:00,342.10114285714286,2025-08-01T16:40:00,stop_loss,0.5952553790760474,-1.3624545262223708,0.24518252728426654,-1.6076370535066373,-0.00784213196832506,1.3624545262223708,1.230557982773662,5,1500,0.8742524589773514,"['rejection:1.30', 'wtb_ratio:3.31', 'vwap_dist:1.96', 'vol_confirm:1.9x']",2.3471428571428583,347.63100391457687,16,4,2.05,4,True,False,True,1.0557497558217221,1.8625064265001434,-0.47780660984570744,0.6503454056710118,False
eef7f53b-3f6,DOGE-PERP,long,0.202264,2025-08-01T16:40:00,0.20320614285714286,2025-08-01T16:45:00,trailing_stop,1013.5268757663251,0.9548871065255657,0.2465729322639153,0.7083141742616504,0.0034551910939592703,1.486409558088156,1.2326125073056802,1,300,0.9048425339509603,"['rejection:1.18', 'wtb_ratio:5.54', 'vwap_dist:2.98', 'vol_confirm:3.2x']",0.0015064285714285772,0.20589239837165565,16,4,2.05,4,True,False,True,1.0537413062594958,3.184709120404548,-1.356241606654707,0.7090103397341196,True
cc1ae6db-2e4,TAO-PERP,long,341.79200000000003,2025-08-01T16:40:00,343.62685714285715,2025-08-01T16:45:00,trailing_stop,0.5997799831476452,1.1005105862211786,0.24666030635173264,0.853850279869446,0.004165123316436322,1.383949469685842,1.1901931649331152,1,300,0.8962963289496285,"['rejection:1.20', 'wtb_ratio:4.94', 'vwap_dist:2.83', 'vol_confirm:2.1x']",2.288571428571426,346.8808057487333,16,4,2.05,4,True,False,True,0.9991143929849922,2.1110932587752314,-1.0639982632555218,0.6760103732626388,True
ba1ffb73-085,TAO-PERP,long,336.592,2025-08-01T18:25:00,334.31800000000004,2025-08-01T18:30:00,stop_loss,0.5347720682606836,-1.2160716832247644,0.21527035699006514,-1.4313420402148296,-0.00795190022341572,1.2160716832247647,1.203166226912954,1,300,0.7812881130477852,"['rejection:1.00', 'vwap_dist:2.63', 'vol_confirm:8.1x']",2.280000000000005,341.21808108234296,18,4,1.8,3,False,False,True,1.0111761575306022,8.088744230181769,-1.089649490598276,0.6725925925925872,False
8f7d5a61-085,1000PEPE-PERP,long,0.010109,2025-08-01T18:30:00,0.010214257142857142,2025-08-01T18:50:00,take_profit,20278.95934315956,2.1345053205771207,0.24728070319234624,1.8872246173847744,0.009205973743340362,1.8065655780563392,1.1815266196279501,4,1200,0.8887404287649774,"['rejection:1.00', 'wtb_ratio:3.91', 'vwap_dist:3.25', 'vol_confirm:3.4x']",8.771428571428571e-05,0.010339670862569003,18,4,2.05,4,True,False,True,1.1373740367516276,3.3634226028857372,-1.8827568609919485,0.8871365204534234,True
7365f3f9-01f,DOGE-PERP,long,0.19662000000000002,2025-08-01T18:30:00,0.19867028571428572,2025-08-01T18:55:00,take_profit,1042.6202827789643,2.1376694712062263,0.2472826016827237,1.8903868695235027,0.009221399363529281,2.307765523053885,0.9262940493094077,5,1500,0.8912968165955388,"['rejection:1.00', 'wtb_ratio:4.05', 'vwap_dist:3.03', 'vol_confirm:5.6x']",0.0017085714285714224,0.20027143575955098,18,4,2.05,4,True,False,True,1.1154011154011119,5.582714038420972,-1.3139346355464832,1.2902246508803867,True
7a6ddf36-7bf,TAO-PERP,long,333.298,2025-08-02T10:35:00,335.23857142857145,2025-08-02T10:45:00,take_profit,0.5400572460680833,1.0480196615127009,0.2166288117969076,0.8313908497157932,0.004618838053976629,1.023331330263853,1.0241254523522527,2,600,0.7812881130477852,"['rejection:1.00', 'vwap_dist:2.58', 'vol_confirm:9.5x']",1.6171428571428481,336.21438589836987,10,5,1.8,3,False,False,True,1.165928519929957,9.501227488857033,-0.6199573801104207,0.6225121958519092,True
6ade9a72-364,DOGE-PERP,long,0.192716,2025-08-02T12:30:00,0.19359414285714285,2025-08-02T12:35:00,trailing_stop,934.0168953278398,0.8202002650828883,0.21649212015904967,0.6037081449238386,0.003353934138465771,1.351122154584225,1.0588583843571082,1,300,0.7812881130477852,"['rejection:1.00', 'vwap_dist:2.28', 'vol_confirm:6.2x']",0.0012764285714285672,0.19469141088248473,12,5,1.8,3,False,False,True,1.2670523837885315,6.244115334465439,-0.6941296877757128,0.8068687286645319,True
d26b4907-7d5,TAO-PERP,short,345.636,2025-08-03T06:40:00,347.3637142857143,2025-08-03T06:55:00,stop_loss,0.7233042854332303,-1.2496631468613548,0.3007497978881168,-1.5504129447494717,-0.006201651778997886,1.2496631468613546,1.0002695551513203,3,900,0.9624606439468129,"['rejection:1.00', 'wtb_ratio:8.07', 'atr_ratio:2.89', 'vwap_dist:5.05', 'vol_confirm:6.8x']",0.8092857142857132,342.9504460077677,6,6,2.5,5,True,True,True,1.1274529315766364,6.824283349984029,0.5101477524227078,0.6788511749347351,False
aa669ad6-254,DOGE-PERP,long,0.19986199999999998,2025-08-06T09:35:00,0.20086130999999996,2025-08-06T09:40:00,take_profit,1250.86309553592,1.2499999999999696,0.30074999999999996,0.9492499999999696,0.0037969999999998786,1.4106161823086525,0.8861375728401086,1,300,0.9311767382590678,"['rejection:1.00', 'wtb_ratio:12.91', 'atr_ratio:2.06', 'vwap_dist:1.40', 'vol_confirm:2.3x']",0.0006892857142857117,0.199975561566243,9,2,2.5,5,True,True,True,1.1025043414678686,2.266109476378736,0.22724698468040996,0.7084767749338945,True
1af0785b-a8c,TAO-PERP,long,338.408,2025-08-06T09:35:00,340.10004,2025-08-06T09:40:00,take_profit,0.7387532209640434,1.2499999999999727,0.30074999999999996,0.9492499999999727,0.0037969999999998907,1.473707139648885,0.8482010885132774,1,300,0.9509887792203439,"['rejection:1.00', 'wtb_ratio:6.84', 'atr_ratio:2.12', 'vwap_dist:2.16', 'vol_confirm:3.5x']",1.192142857142857,339.4604097212049,9,2,2.5,5,True,True,True,1.1628393066161333,3.5170056913605907,-0.01190410429247255,0.7453891933298066,True
ba9ec336-4e1,1000PEPE-PERP,short,0.0108088,2025-08-07T06:45:00,0.010868314285714284,2025-08-07T07:20:00,stop_loss,18966.02768114869,-1.128749590280901,0.2466772497541685,-1.3754268400350695,-0.006709399219683267,1.1287495902809008,0.9735957753240746,7,2100,0.8977157932844626,"['rejection:1.00', 'wtb_ratio:16.75', 'vwap_dist:2.97', 'vol_confirm:4.0x']",4.828571428571413e-05,0.010705613923134535,6,3,2.05,4,True,False,True,1.5456374611304113,4.003253347634657,0.713514212392777,0.621406047115557,False
0758e678-0f0,DOGE-PERP,long,0.211146,2025-08-07T12:45:00,0.2119305714285714,2025-08-07T12:50:00,trailing_stop,1184.014852282307,0.9289442241048992,0.30055736653446286,0.6283868575704363,0.0025135474302817457,1.6484869643347577,0.758271085573556,1,300,0.9408658717156891,"['rejection:1.00', 'wtb_ratio:2.83', 'atr_ratio:2.36', 'vwap_dist:4.08', 'vol_confirm:6.6x']",0.0007657142857142822,0.21318696628666756,12,3,2.5,5,True,True,True,1.0460577673692415,6.5569784813854675,-0.6177517836135721,0.854297446547414,True
09418ac8-1bc,TAO-PERP,long,350.558,2025-08-07T12:45:00,352.41085714285714,2025-08-07T12:50:00,trailing_stop,0.713148751419166,1.3213627579866576,0.300792817654792,1.0205699403318655,0.004082279761327462,1.7025917048167394,0.7341748444231425,1,300,0.9440179120702653,"['rejection:1.00', 'wtb_ratio:2.56', 'atr_ratio:2.65', 'vwap_dist:3.99', 'vol_confirm:10.8x']",1.1985714285714388,353.4320786895723,12,3,2.5,5,True,True,True,1.01145268233877,10.768486682063443,-0.4532918164962152,0.9038456072535052,True
9f8eb86e-f8b,DOGE-PERP,short,0.222076,2025-08-07T20:25:00,0.22075514285714284,2025-08-07T20:30:00,take_profit,1125.7407374052127,1.486942694006952,0.29910783438359584,1.187834859623356,0.004751339438493424,1.7046931166421833,0.8722641509433997,1,300,0.9236958352425572,"['rejection:1.00', 'wtb_ratio:16.27', 'atr_ratio:1.63', 'vwap_dist:1.47', 'vol_confirm:2.4x']",0.0011007142857142862,0.22153193321115405,20,3,2.5,5,True,True,True,1.1974698495586251,2.4493736228865637,-0.07761102819888854,0.8086375135525778,True
63469358-578,DOGE-PERP,short,0.228412,2025-08-08T10:05:00,0.226601,2025-08-08T10:10:00,trailing_stop,897.5010069523493,1.6253743235907108,0.24502477540584555,1.3803495481848653,0.006733412430170075,1.3390715023728992,1.03351206434316,1,300,0.8846959876557676,"['rejection:1.34', 'wtb_ratio:2.91', 'vwap_dist:2.90', 'vol_confirm:5.9x']",0.0012850000000000003,0.22566677430392645,10,4,2.05,4,True,False,True,1.7511583537748656,5.936777290682597,0.6794202207227109,0.7174295774647976,True
e867c5c6-c25,TAO-PERP,short,375.478,2025-08-08T13:45:00,373.0702857142857,2025-08-08T13:50:00,take_profit,0.47938893889921647,1.1542315966010592,0.21530746104203935,0.9389241355590199,0.00521624519755011,1.2390149546520726,0.9315719655096323,1,300,0.7812881130477852,"['rejection:1.00', 'vwap_dist:3.78', 'vol_confirm:5.6x']",2.0064285714285695,369.67918684090574,13,4,1.8,3,False,False,True,1.022227721331044,5.644985207697711,1.2472471600297521,0.7935023644767346,True
